OMP	O2	16	20	1	39449
OMP	O2	16	20	1	39814
OMP	O2	16	20	1	46701
OMP	O2	16	20	1	48330
OMP	O2	16	20	1	48912
OMP	O2	32	20	1	63545
OMP	O2	16	20	1	39813
OMP	O2	16	20	1	48208
OMP	O2	16	20	1	48450
OMP	O2	16	20	1	48667
OMP	O2	16	20	1	51142
OMP	O2	32	20	1	56253
OMP	O2	32	20	1	57594
OMP	O2	32	20	1	72168
OMP	O2	32	20	1	86585
OMP	O2	32	20	1	91625
OMP	O2	128	20	1	197416
OMP	O2	128	20	1	224665
OMP	O2	128	20	1	321786
OMP	O2	128	20	1	331337
OMP	O2	128	20	1	336736
